item_num,rep,ppt,word,f0,f1,f2,duration,ipa,arpa,onset,offset,environment,real_word,age,years_uni,sex,ethnicity,birthplace,home_state,years_lived_hi,L1,exposure_langs_yn,exposure_langs,age_learned_en,speak_other
4,2,P102,pat,76.03,685.7577645,1673.320697,450,æ,AE,voiceless,voiceless,voiceless_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
2,3,P102,bat,NA,699.0063114,1661.558847,390,æ,AE,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
30,3,P102,but,74.99,538.2649514,1513.177244,340,ʌ,AH,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
19,1,P102,pid,81.59,426.0692137,1871.621668,400,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
34,3,P102,caught,80.56,606.1420085,1119.586574,450,ɔ,AO,voiceless,voiceless,voiceless_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
17,2,P102,bid,78.76,433.2171315,1778.201349,340,ɪ,IH,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
3,1,P102,pad,77.8,661.4324101,1731.200018,450,æ,AE,voiceless,voiced,voiceless_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
1,3,P102,bad,78.09,697.8972186,1714.198062,380,æ,AE,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
29,2,P102,bud,78.79,498.7121971,1557.174448,330,ʌ,AH,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
9,3,P102,bed,79.13,518.5506322,1773.48768,330,ɛ,EH,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
33,2,P102,cot,77.61,641.8426408,1117.444675,420,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
17,3,P102,bid,81.08,353.0080956,1856.354665,370,ɪ,IH,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
3,2,P102,pad,78.45,653.1470472,1695.385415,430,æ,AE,voiceless,voiced,voiceless_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
5,3,P102,bod,78.19,604.4301013,1101.114465,400,ɑ,AA,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
19,2,P102,pid,79.58,434.7915009,1841.619289,290,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
3,3,P102,pad,83.06,692.9511272,1704.803669,470,æ,AE,voiceless,voiced,voiceless_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
10,2,P102,bet,NA,515.3287686,1676.362133,350,ɛ,EH,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
32,3,P102,putt,82.62,584.2934101,1537.025475,380,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
29,3,P102,bud,79.77,580.5324969,1536.887564,320,ʌ,AH,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
33,3,P102,cot,77.8,642.3458973,1138.473033,450,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
4,3,P102,pat,75.38,726.4944089,1626.088994,430,æ,AE,voiceless,voiceless,voiceless_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
7,3,P102,pod,78.63,623.9323489,1042.113647,460,ɑ,AA,voiceless,voiced,voiceless_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
10,3,P102,bet,85.18,508.2824576,1686.660818,350,ɛ,EH,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
6,3,P102,bot,83.11,658.7650308,1300.807006,350,ɑ,AA,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
19,3,P102,pid,78.76,434.311346,1820.550549,280,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
13,1,P102,bead,77.45,250.8148318,2313.682881,520,i,IY,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
13,2,P102,bead,76.91,276.5117499,2342.747516,330,i,IY,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
27,1,P102,pooed,79.24,319.1194934,1281.614243,370,u,UW,voiceless,voiced,voiceless_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
24,1,P102,pode,78.59,459.5682784,1060.880818,380,o,OW,voiceless,voiced,voiceless_voiced,notreal,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
26,1,P102,boot,78.79,321.8994802,1304.171546,570,u,UW,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
25,1,P102,booed,78.02,347.4520964,1395.044848,460,u,UW,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
22,1,P102,bode,78.63,433.2237215,1131.552707,390,o,OW,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
23,1,P102,poat,76.58,355.7399483,1001.681402,390,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
24,2,P102,pode,76.45,407.0897939,1046.883474,380,o,OW,voiceless,voiced,voiceless_voiced,notreal,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
15,1,P102,peat,77.13,262.2660958,2431.614325,370,i,IY,voiceless,voiceless,voiceless_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
26,2,P102,boot,79.07,374.0702972,1574.584965,480,u,UW,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
28,1,P102,poot,78.3,303.782053,1366.842213,340,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
15,2,P102,peat,77.76,249.1142751,2431.923709,420,i,IY,voiceless,voiceless,voiceless_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
27,2,P102,pooed,75.58,318.1499722,1245.881536,380,u,UW,voiceless,voiced,voiceless_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
22,2,P102,bode,102.42,514.3688653,1332.107179,580,o,OW,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
21,1,P102,boat,76.88,900.8353007,1878.968665,370,o,OW,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
28,2,P102,poot,80.76,304.7504353,1399.615589,370,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
16,1,P102,peed,77.03,272.9494385,2420.164696,430,i,IY,voiceless,voiced,voiceless_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
16,2,P102,peed,77.09,278.6041293,2502.278352,500,i,IY,voiceless,voiced,voiceless_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
28,3,P102,poot,76.71,335.3308363,1280.338375,490,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
23,2,P102,poat,77.82,464.8028034,1226.113706,500,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
22,3,P102,bode,78.34,452.9467402,1146.320721,390,o,OW,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
21,2,P102,boat,76.36,370.1419796,1187.364599,360,o,OW,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
25,2,P102,booed,79.39,317.6757622,1436.200279,490,u,UW,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
14,1,P102,beat,77.71,260.7151112,2450.187919,340,i,IY,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
13,3,P102,bead,77.04,286.3507962,2567.022754,370,i,IY,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
14,2,P102,beat,82.16,257.7115499,2357.627176,330,i,IY,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
24,3,P102,pode,76.32,452.4929069,1110.483292,400,o,OW,voiceless,voiced,voiceless_voiced,notreal,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
14,3,P102,beat,86.57,281.4642804,2389.025257,450,i,IY,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
25,3,P102,booed,76.26,306.7705974,1249.926596,340,u,UW,voiced,voiced,voiced_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
27,3,P102,pooed,80.75,333.0226546,1384.619963,350,u,UW,voiceless,voiced,voiceless_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
26,3,P102,boot,78.4,304.2577561,2065.463069,330,u,UW,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
16,3,P102,peed,77.74,269.8001282,2501.169265,480,i,IY,voiceless,voiced,voiceless_voiced,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
23,3,P102,poat,78.3,428.7071289,1116.88932,380,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
15,3,P102,peat,78.12,282.1767574,2384.281395,350,i,IY,voiceless,voiceless,voiceless_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
21,3,P102,boat,76.49,432.5445806,993.7795122,310,o,OW,voiced,voiceless,voiced_voiceless,real,20,2.5,Male,White,IL,WA,0to5y,English,yes,Spanish,0,Spanish
1,1,P103,bad,118.06,614.7423584,1826.140445,390,æ,AE,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
1,2,P103,bad,117.88,608.3097384,1847.148067,370,æ,AE,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
1,3,P103,bad,120.72,660.4692511,1841.335313,340,æ,AE,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
2,1,P103,bat,118.87,600.8695523,1784.734517,440,æ,AE,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
2,2,P103,bat,NA,640.0501802,1840.370129,360,æ,AE,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
2,3,P103,bat,NA,612.5685041,1809.199351,370,æ,AE,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
3,1,P103,pad,116.92,709.7196751,1829.12486,440,æ,AE,voiceless,voiced,voiceless_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
3,2,P103,pad,NA,651.9485356,1888.721041,390,æ,AE,voiceless,voiced,voiceless_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
3,3,P103,pad,134.93,665.4774196,1919.854943,360,æ,AE,voiceless,voiced,voiceless_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
4,1,P103,pat,NA,684.7263837,1795.315694,350,æ,AE,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
4,2,P103,pat,NA,730.0132455,1775.898224,360,æ,AE,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
4,3,P103,pat,127.74,736.5468463,1858.963814,350,æ,AE,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
5,1,P103,bod,102.22,929.6596035,1244.283271,440,ɑ,AA,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
5,2,P103,bod,NA,788.4650858,1286.334625,380,ɑ,AA,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
5,3,P103,bod,105.05,694.8102491,1297.216642,370,ɑ,AA,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
6,1,P103,bot,NA,697.8116035,1230.551803,430,ɑ,AA,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
6,2,P103,bot,NA,780.6449368,1283.195071,380,ɑ,AA,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
6,3,P103,bot,133.44,592.7997367,1257.507309,450,ɑ,AA,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
7,1,P103,pod,120.4,781.5808898,1120.678514,420,ɑ,AA,voiceless,voiced,voiceless_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
7,3,P103,pod,NA,711.2116899,1291.448114,350,ɑ,AA,voiceless,voiced,voiceless_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
8,1,P103,pot,137.35,265.7096243,1025.162526,370,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
8,2,P103,pot,127.95,761.1398261,1251.556063,310,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
8,3,P103,pot,113.24,753.1096985,1253.750245,340,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
9,1,P103,bed,132.31,472.3918555,1983.567078,420,ɛ,EH,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
9,2,P103,bed,NA,453.5764322,2064.336372,350,ɛ,EH,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
9,3,P103,bed,133.07,420.2875114,2069.083772,350,ɛ,EH,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
10,1,P103,bet,NA,531.6396691,1951.31896,270,ɛ,EH,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
10,2,P103,bet,134.23,696.6607038,2105.657341,450,ɛ,EH,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
10,3,P103,bet,130.43,513.1948076,1751.877386,390,ɛ,EH,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
11,1,P103,ped,NA,942.0648242,2504.639601,400,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
11,2,P103,ped,NA,474.5060082,2063.987096,239.9,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
11,3,P103,ped,125.7,480.9368893,2068.436909,242.01,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
12,1,P103,pet,111.9,623.4474009,1970.654788,320,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
12,2,P103,pet,140.21,610.3816725,2550.959093,310,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
12,3,P103,pet,134.49,539.7070952,1975.015449,220,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
13,2,P103,bead,132.3,257.8422871,2276.213446,500,i,IY,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
13,3,P103,bead,NA,316.6727452,2236.771797,310,i,IY,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
14,1,P103,beat,112.03,261.9422912,2351.524408,350,i,IY,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
14,2,P103,beat,137.05,278.9591914,2346.726741,480,i,IY,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
14,3,P103,beat,145.84,275.0467554,2377.132584,220,i,IY,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
15,1,P103,peat,157.83,294.5485673,2565.108554,330,i,IY,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
15,2,P103,peat,125.46,263.6226948,2454.646493,340,i,IY,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
15,3,P103,peat,93.56,280.7630632,2611.247042,300,i,IY,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
16,1,P103,peed,135.91,276.2625217,2445.127628,380,i,IY,voiceless,voiced,voiceless_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
16,2,P103,peed,113.74,290.5593586,2480.476982,370,i,IY,voiceless,voiced,voiceless_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
16,3,P103,peed,124.45,275.7809462,2472.291887,380,i,IY,voiceless,voiced,voiceless_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
17,1,P103,bid,132.36,371.6284469,2167.031015,370,ɪ,IH,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
17,2,P103,bid,141.37,320.5986663,1977.614748,460,ɪ,IH,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
17,3,P103,bid,137.02,378.7312586,2061.785105,350,ɪ,IH,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
18,1,P103,bit,138.26,418.6593455,2089.117888,250,ɪ,IH,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
18,2,P103,bit,NA,416.6082067,2236.407235,220,ɪ,IH,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
18,3,P103,bit,137.11,387.4716886,2182.806874,230,ɪ,IH,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
19,1,P103,pid,142.56,2335.443297,2565.459789,510,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
19,2,P103,pid,NA,402.6970714,2278.209176,320,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
19,3,P103,pid,NA,433.885098,2120.04991,270,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
20,1,P103,pit,138.17,526.6219473,2282.121071,280,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
20,2,P103,pit,NA,340.1515213,2163.891112,300,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
20,3,P103,pit,NA,375.4800225,2274.681675,340,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
21,1,P103,boat,125.89,552.4398437,1124.604226,330,o,OW,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
21,2,P103,boat,128.45,542.4526159,1121.792421,370,o,OW,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
21,3,P103,boat,NA,491.866991,1017.326639,370,o,OW,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
22,1,P103,bode,117.09,465.5171405,1049.227975,410,o,OW,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
22,2,P103,bode,124.9,468.7662726,970.868729,400,o,OW,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
22,3,P103,bode,125.88,497.770414,1026.607544,490,o,OW,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
23,1,P103,poat,128.77,441.6542142,818.3658891,280,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
23,2,P103,poat,NA,527.4517729,1010.286368,340,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
23,3,P103,poat,111.46,409.4477686,835.153759,350,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
24,2,P103,pode,NA,371.8133862,822.2800226,320,o,OW,voiceless,voiced,voiceless_voiced,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
24,3,P103,pode,NA,478.7006058,998.5795571,400,o,OW,voiceless,voiced,voiceless_voiced,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
25,1,P103,booed,127.63,298.1618282,868.5510498,450,u,UW,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
25,2,P103,booed,NA,266.4554208,1009.151684,280,u,UW,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
25,3,P103,booed,119.06,349.4918017,1195.391809,430,u,UW,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
26,1,P103,boot,NA,359.4480767,1191.902837,380,u,UW,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
26,2,P103,boot,123.6,319.7598614,1152.080081,340,u,UW,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
26,3,P103,boot,NA,321.6786352,1227.44195,340,u,UW,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
27,1,P103,pooed,139.63,288.2621729,890.799305,277.51,u,UW,voiceless,voiced,voiceless_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
27,3,P103,pooed,119.09,288.4262195,901.0641953,310,u,UW,voiceless,voiced,voiceless_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
28,1,P103,poot,149.02,306.060405,1246.902684,390,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
28,2,P103,poot,125.92,269.4617896,914.8010982,390,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
28,3,P103,poot,NA,1106.594294,3221.977568,420,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
29,1,P103,bud,93.19,482.3467557,1342.823475,340,ʌ,AH,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
29,2,P103,bud,112.97,462.9973765,1286.037799,370,ʌ,AH,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
29,3,P103,bud,139.43,1367.765306,2504.606236,560,ʌ,AH,voiced,voiced,voiced_voiced,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
30,1,P103,but,NA,515.2890484,1170.304002,370,ʌ,AH,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
30,2,P103,but,146.69,545.9577061,1405.394684,220,ʌ,AH,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
30,3,P103,but,128.68,521.4955829,1378.896444,220,ʌ,AH,voiced,voiceless,voiced_voiceless,real,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
31,2,P103,pud,141.97,510.8208839,1524.127408,550,ʌ,AH,voiceless,voiced,voiceless_voiced,notreal,39,2.5,Male,African-American,OK,OK,NA,English,yes,Spanish,0,Multiple
